date,WILLREITIND,S5UTIL,S5CONS,S5COND,Gold_Price
2017-11-02,9812.76,278.92,546.97,732.4838,1279.2
2017-11-03,9787.27,279.94,547.29,726.8618,1267.2
2017-11-06,9850.31,278.75,541.49,729.5107,1270.9
2017-11-07,9931.04,282.19,547.48,734.8762,1275.6
2017-11-08,9977.01,282.1,553.37,730.8188,1284
2017-11-09,9986.17,282.4,553.18,731.2371,1284.8
2017-11-10,10001.54,281.17,558.57,732.4533,1284.3
2017-11-13,10051.12,284.42,561.92,734.9576,1277.95
2017-11-14,10039.14,287.82,563.65,737.3101,1274.6
2017-11-15,9938.43,285.1,557.56,738.0427,1282.2
2017-11-16,10017.35,283.95,566.28,734.7614,1280
2017-11-17,9977.68,281.84,563.97,740.6771,1284.35
2017-11-20,9946.22,280.96,563.56,744.2496,1286.2
2017-11-21,10015.58,281.63,565.14,745.4741,1283.3
2017-11-22,9990.11,281.55,564.25,749.9612,1286.95
2017-11-24,10007.12,281.99,564.14,750.7291,1290.5
2017-11-27,9963.71,283.29,564.45,752.3058,1294.9
2017-11-28,9918.28,284.5,568.87,752.8973,1291.85
2017-11-29,9933.18,284.67,571.74,761.0787,1283.85
2017-11-30,9950.13,285.52,576.07,764.4031,1280.2
2017-12-01,9978.77,284.51,577.48,767.8214,1275.5
2017-12-04,9920.53,282.86,582.84,767.9188,1273.45
2017-12-05,9836.79,279.34,581.96,776.7516,1266.3
2017-12-06,9829.79,280.41,585.24,772.0981,1263.7
2017-12-07,9857.59,280.68,579.8,766.7857,1255
2017-12-08,9913.03,281.58,581.06,768.5827,1250.65
2017-12-11,9907,283.31,581.13,771.9223,1247.15
2017-12-12,9975.52,278.36,581.02,773.8533,1240.9
2017-12-13,9978.47,279.1,584.1,774.0383,1242.65
2017-12-14,9980.37,278.7,581.84,774.4835,1251
2017-12-15,10047.46,279.74,588.34,776.5961,1254.6
2017-12-18,10106.68,276.5,587.85,780.7579,1260.6
2017-12-19,9885.85,271.52,588.91,786.9666,1260.35
2017-12-20,9766.87,269.4,586.7,786.2987,1264.55
2017-12-21,9729.69,266.2,586.28,784.7562,1264.55
2017-12-22,9797.65,266.59,587.29,789.6818,1264.55
2017-12-26,9855.35,265.03,588.82,788.3181,1264.55
2017-12-27,9891.88,266.11,588.78,790.1144,1279.4
2017-12-28,9944.62,267.37,587.64,788.5875,1291
2017-12-29,9936.73,267.37,587.39,790.5638,1291
2018-01-02,9901.7,265.04,584.18,785.3293,1312.05
2018-01-03,9888.07,263.02,583.83,797.2051,1314.9
2018-01-04,9703.22,260.73,585.34,801.4602,1314.5
2018-01-05,9715.53,260.69,588,804.0187,1317.15
2018-01-08,9768.65,263.15,589.34,810.8978,1319.95
2018-01-09,9640.74,260.52,588.02,811.5916,1311
2018-01-10,9527.82,257.59,585.41,812.5461,1319.75
2018-01-11,9492.92,256.67,584.86,812.416,1323.05
2018-01-12,9422.6,255.25,584.75,825.6093,1326.8
2018-01-16,9438.91,254.59,587.02,836.202,1333.85
2018-01-17,9501.94,256.22,593.86,830.4169,1335.65
2018-01-18,9390.91,254.62,592,834.0024,1332.2
2018-01-19,9435.2,253.87,598.6,833.5867,1334.95
2018-01-22,9527.18,254.15,602.69,840.832,1332.6
2018-01-23,9661.86,256.58,600.89,850.0042,1333.4
2018-01-24,9608.85,255.07,601.5,857.2858,1353.7
2018-01-25,9586.39,258.97,601.63,860.7592,1354.95
2018-01-26,9562.08,259.13,605.24,859.5719,1353.15
2018-01-29,9448.12,255.82,602.18,867.9961,1343.85
2018-01-30,9377.15,256.25,598.08,865.5588,1344.9
2018-01-31,9556.26,259.07,595.65,860.8589,1345.05
2018-02-01,9340.46,254.97,592.95,857.8785,1341.35
2018-02-02,9267.4,253.14,582.45,848.6389,1331.15
2018-02-05,8984.41,248.85,560.72,841.0663,1333.6
2018-02-06,8994.64,245.09,566.48,812.3123,1331.4
2018-02-07,8952.12,243.88,564.22,832.5222,1324.65
2018-02-08,8695.1,240.87,551.64,830.2307,1315.45
2018-02-09,8928.38,246.13,552.74,796.8939,1314.1
2018-02-12,8933.75,248.09,558.65,802.4946,1322.3
2018-02-13,8991.76,249,561.13,813.2919,1325.35
2018-02-14,8924.16,246.05,560.44,817.4567,1336.25
2018-02-15,9010.51,251.27,569.33,830.1801,1352.45
2018-02-16,9063.56,253.15,571.63,837.6453,1352.1
2018-02-20,8950.59,249.97,558.76,833.9615,1339.85
2018-02-21,8770.81,246.68,551.84,831.275,1330.5
2018-02-22,8871.05,247.81,553.11,830.1971,1328.35
2018-02-23,9019.36,254.41,558.8,831.0536,1327.95
2018-02-26,9037.34,253.56,562.51,842.1334,1333.5
2018-02-27,8819.49,249.3,554.75,849.4117,1325.75
2018-02-28,8831.19,247.7,548.98,831.3992,1317.85
2018-03-01,8855.89,247.55,547.07,827.3513,1307.75
2018-03-02,8850.75,246.95,551.55,818.885,1322.3
2018-03-05,8948.67,251.78,556.78,819.6066,1320.4
2018-03-06,8982.17,248.35,557.27,828.8801,1331.4
2018-03-07,9040.83,246.54,552.09,834.8232,1329.4
2018-03-08,9052.66,248.25,557.17,828.6767,1321
2018-03-09,9104.29,248.87,560.68,831.155,1320.6
2018-03-12,9141.46,249.92,559.45,844.1996,1319.15
2018-03-13,9145.71,250.44,559.37,846.667,1322.75
2018-03-14,9164.54,252.86,552.29,840.7905,1323.55
2018-03-15,9160.39,252.73,548.73,839.1358,1318.75
2018-03-16,9234.4,255.25,548.78,838.5887,1310.1
2018-03-19,9152.93,253.34,543.31,838.1733,1312.4
2018-03-20,9117.61,252.18,541.44,827.2485,1311
2018-03-21,9057.94,251.18,534.29,832.3379,1321.35
2018-03-22,8996.62,252.27,530.01,831.5991,1329.15
2018-03-23,8827.77,248.78,523.4,813.9521,1346.6
2018-03-26,8931.37,251.37,530.44,798.0488,1352.4
2018-03-27,8965.59,255.04,530.87,821.2816,1341.45
2018-03-28,9203.82,254.82,538.19,805.5547,1332.45
2018-03-29,9193.23,256.14,541.73,795.5923,1323.85
2018-04-02,9064.15,254.21,528.46,806.9718,1323.85
2018-04-03,9154.74,255.09,535.69,784.1133,1333.45
2018-04-04,9250.77,255.63,543.83,793.7167,1337.3
2018-04-05,9224.18,257.65,545.55,808.1083,1327.7
2018-04-06,9155.58,255.82,540.22,819.1583,1331.2
2018-04-09,9121.68,256.12,539.21,801.6182,1331.95
2018-04-10,9140.89,254.27,541,799.6276,1338.95
2018-04-11,9143.03,253.88,539.84,809.3124,1350.75
2018-04-12,9038.96,250.64,538.81,806.7064,1341.35
2018-04-13,9096.98,252.37,541.5,810.3243,1343.7
2018-04-16,9146.22,255.85,547.29,805.731,1349.35
2018-04-17,9253.18,258.53,548.54,811.7555,1342.1
2018-04-18,9234.22,257.52,543.81,826.9391,1351.45
2018-04-19,9099.9,257.31,526.75,831.0247,1348.6
2018-04-20,9013.74,255.02,517.88,827.9939,1336.75
2018-04-23,9002.79,255.26,517.08,819.5165,1324.3
2018-04-24,9039.21,256.91,513.77,821.3026,1328.85
2018-04-25,9025.17,256.99,514.48,808.3237,1321.65
2018-04-26,9153.51,259.64,517.29,811.3869,1320.7
2018-04-27,9352.39,262.13,520.27,824.2719,1321.5
2018-04-30,9322.05,261.39,517.25,828.4086,1313.2
2018-05-01,9414.06,260.66,512.69,825.3098,1307.1
2018-05-02,9367.45,260.31,502.82,826.6423,1304.2
2018-05-03,9358.57,260.03,502.63,820.783,1315.05
2018-05-04,9454.84,261.04,509.65,817.1602,1309.4
2018-05-07,9516.79,259.64,506.42,827.8447,1309.4
2018-05-08,9460.76,253.12,504.11,830.8176,1306.6
2018-05-09,9531.97,251.23,504.92,827.1221,1313.85
2018-05-10,9605.97,254.59,507.9,830.0103,1318.8
2018-05-11,9574.26,255.11,507.34,832.9297,1324.35
2018-05-14,9484.5,254,507.26,834.8109,1319.85
2018-05-15,9308.13,251.76,505.07,836.1132,1295
2018-05-16,9272.27,249.59,508.94,831.0244,1291.25
2018-05-17,9216.76,247.35,510.35,837.9358,1289.5
2018-05-18,9229.01,247.01,507.12,835.2443,1288.3
2018-05-21,9342.92,248.47,509.32,834.252,1288.35
2018-05-22,9366.23,249.44,508.14,838.85,1293.05
2018-05-23,9478.71,251.68,510.59,834.8319,1289
2018-05-24,9460.97,253.57,509.88,841.1861,1304.85
2018-05-25,9499.83,254.63,510.53,842.9164,1303.5
2018-05-29,9543.04,254.74,509.62,844.4909,1295.5
2018-05-30,9691.53,256.69,516.33,837.7731,1300.7
2018-05-31,9657.32,256.98,508.01,844.7461,1305.35
2018-06-01,9707.45,253.02,507.88,840.7598,1294.6
2018-06-04,9802.45,250.88,512.06,846.5786,1295.45
2018-06-05,9762.02,249.25,509.59,856.1841,1292.05
2018-06-06,9797.02,243.95,510.31,861.0901,1300.1
2018-06-07,9795.64,245.01,513.42,869.7693,1297.25
2018-06-08,9834.82,244.98,520.11,871.2962,1298.25
2018-06-11,9810.06,244.16,524.12,873.5126,1299.6
2018-06-12,9855.74,247.3,525.07,876.4838,1298.65
2018-06-13,9677.76,246.63,523.19,880.8995,1296.15
2018-06-14,9772.03,249.52,523.2,882.0835,1302.75
2018-06-15,9760.43,251.23,530.12,891.0076,1285.25
2018-06-18,9763.25,252.11,522.29,893.1089,1281.55
2018-06-19,9743,254.78,525,891.3893,1276.15
2018-06-20,9870.7,254.78,525.57,890.0855,1274.2
2018-06-21,9931.12,255.63,525.95,894.3231,1266.15
2018-06-22,10012.34,257.51,530.4,888.0151,1269.15
2018-06-25,9997.48,261.76,532.75,886.8074,1268.7
2018-06-26,10013.95,261.73,530.37,867.5188,1260.3
2018-06-27,9978.2,263.26,528.97,873.4599,1254.6
2018-06-28,10073.13,263.22,529.85,862.2227,1251.55
2018-06-29,10087.52,263.3,529.08,868.7715,1250.45
2018-07-02,10024.39,265.39,526.29,870.2278,1247.8
2018-07-03,10108.08,266.06,527.29,871.6456,1251.75
2018-07-05,10224.98,267.74,534.97,866.4457,1255.5
2018-07-06,10270.44,269.71,536.62,871.2923,1255.35
2018-07-09,10193.08,261.28,534.07,878.012,1262.05
2018-07-10,10209.75,263.83,540.78,888.2688,1254
2018-07-11,10181.27,266.12,538.92,890.2608,1251.4
2018-07-12,10205.21,266.35,538.35,888.2278,1245.9
2018-07-13,10175.45,266.51,541.73,894.2125,1241.7
2018-07-16,10120.85,266.11,538.96,896.452,1241.1
2018-07-17,10028.32,265.94,543.17,898.168,1232.8
2018-07-18,9994.73,264.61,539.66,899.061,1224.5
2018-07-19,10118.81,267.08,538.98,898.3474,1217.55
2018-07-20,10023.79,265.06,542.14,896.4459,1228.75
2018-07-23,10013.11,263.37,539.29,892.426,1224.95
2018-07-24,9955.12,264.26,540.23,891.5109,1228.35
2018-07-25,10031.9,264.96,543.77,889.0222,1231.5
2018-07-26,10056.88,267.99,546.61,895.1841,1228.25
2018-07-27,9949.26,266.88,547.5,890.6781,1223.95
2018-07-30,9961.32,265.3,547.13,888.2512,1223.8
2018-07-31,10147.29,268.11,549.6,881.2838,1220.95
2018-08-01,10207.46,265.88,544.76,885.1493,1219
2018-08-02,10171.5,267.29,550.67,881.2319,1215.45
2018-08-03,10290.04,270.05,557.13,886.7762,1216.3
2018-08-06,10279.31,270.39,557.46,889.7292,1209.65
2018-08-07,10257.75,269.8,554.3,895.7239,1212.35
2018-08-08,10215.83,268.35,550.02,899.6982,1209.55
2018-08-09,10215.49,269.44,548.16,900.7858,1214.35
2018-08-10,10122.39,268.35,546.42,904.2381,1214.4
2018-08-13,10119.33,268.59,546.01,896.7816,1200.35
2018-08-14,10171.73,269.04,549.51,892.172,1197
2018-08-15,10266.04,271.09,551.91,900.6834,1182
2018-08-16,10346.92,274.12,560.31,889.7071,1180.4
2018-08-17,10445.13,275.17,564.08,893.7239,1178.4
2018-08-20,10451.18,274.22,563.93,894.7785,1184.35
2018-08-21,10372.88,272.25,559.59,900.2933,1190.95
2018-08-22,10314.13,270.14,556.09,908.295,1196.65
2018-08-23,10301.67,270.1,554.9,909.3587,1192.35
2018-08-24,10363.24,271.28,553.97,907.6688,1197.7
2018-08-27,10335.03,269.55,554.34,913.064,1197.7
2018-08-28,10464.21,268.98,552.56,919.4608,1212.25
2018-08-29,10454.78,270.56,553.01,921.1098,1204.2
2018-08-30,10411.48,270.91,551.43,931.4305,1197.3
2018-08-31,10447.57,269.7,551.48,925.786,1202.45
2018-09-04,10326.87,271.17,550.25,929.2281,1190.85
2018-09-05,10401.5,274.62,556.72,931.5062,1196.7
2018-09-06,10432.5,275.68,557.96,921.2615,1205.15
2018-09-07,10319.74,272.37,556.93,918.1855,1198.9
2018-09-10,10371.2,273.96,558.89,917.8933,1196.6
2018-09-11,10371.32,273.01,556.73,921.1218,1189.85
2018-09-12,10366.49,272.77,563.72,928.686,1195.6
2018-09-13,10418.7,274.87,561.71,930.7236,1209.8
2018-09-14,10336.2,273.39,560.42,931.3862,1201.95
2018-09-17,10389.25,274.22,562.39,928.725,1201.9
2018-09-18,10325.96,273.64,559.93,916.9206,1200.2
2018-09-19,10196.78,267.83,559.1,928.5768,1203.3
2018-09-20,10287.91,268.15,565.6,928.8687,1208.35
2018-09-21,10298.34,269.2,567.05,935.0063,1198.7
2018-09-24,10082.49,266.82,558.54,932.3929,1202.75
2018-09-25,10096.64,263.56,554.47,927.0764,1201.9
2018-09-26,9964.9,260.81,554.78,932.5428,1194.25
2018-09-27,10005.71,263.31,553.69,934.3609,1185.4
2018-09-28,10159.97,267.28,554.91,939.4098,1187.25
2018-10-01,10067.12,266.47,554.55,938.228,1189.35
2018-10-02,10038.61,269.9,557.97,936.3893,1204.7
2018-10-03,9936.96,266.59,552.05,922.9703,1201.2
2018-10-04,9848.08,268.04,550.83,918.9711,1203.45
2018-10-05,9851.79,272.24,549.89,904.2612,1203.8
2018-10-08,9999.16,274.34,557.28,897.1912,1186.95
2018-10-09,10024.31,275.5,556.21,897.5486,1185.55
2018-10-10,9886.92,274.03,549.13,895.514,1188.6
2018-10-11,9603.85,268.63,536.41,862.0005,1205.55
2018-10-12,9577.17,268.8,539.23,847.3845,1219.75
2018-10-15,9631.37,269.75,542.48,865.5774,1229.95
2018-10-16,9818.91,272.89,548.18,861.5209,1230.7
2018-10-17,9789.89,272.47,550.82,880.6452,1229.05
2018-10-18,9777.84,272.69,549.54,874.5822,1223
2018-10-19,9847.8,276.99,562.26,856.1716,1227.85
2018-10-22,9707.47,275.1,557.95,848.5105,1222.3
2018-10-23,9755.95,273.68,560.21,852.5505,1235.95
2018-10-24,9855.41,279.97,562.98,851.5674,1230.55
2018-10-25,9991.93,275.78,564.13,823.3866,1230.8
2018-10-26,9774.93,271.09,554.62,851.4456,1233.85
2018-10-29,9894.98,274.75,560.56,821.209,1230.8
2018-10-30,9981.55,275.55,571.61,808.6785,1225.4
2018-10-31,9857.1,272.38,566.68,818.6285,1214.95
2018-11-01,9894.77,270.94,569.41,831.9729,1231.15
2018-11-02,9784.51,269.55,567.86,850.5345,1232.1
2018-11-05,9938.28,273.31,574.73,854.0376,1232.25
2018-11-06,9991.12,275.4,577.9,852.5188,1231.6
2018-11-07,10115.45,278.38,581.12,857.1282,1229.95
2018-11-08,10130.07,277.64,581.23,883.9088,1224.15
2018-11-09,10133.32,277.9,584.21,884.2309,1211.4
2018-11-12,10145.65,277.81,580.43,871.0108,1205.55
2018-11-13,10151.75,278.77,578.31,850.8928,1202.1
2018-11-14,10122.56,275.62,574.68,850.6121,1203.25
2018-11-15,10034.88,273.5,572.77,842.5768,1211.85
2018-11-16,10153.14,277.07,574.05,842.6622,1222.4
2018-11-19,10167.65,278.5,572.94,838.1083,1221.6
2018-11-20,10095.46,277.09,563.23,815.3582,1223
2018-11-21,10096.34,273,558.54,797.624,1226.1
2018-11-23,10074.12,273.34,560.44,805.6216,1223.65
2018-11-26,10080.79,274.81,560.66,802.04,1223.4
2018-11-27,10119.58,277.21,565.79,822.8143,1221.2
2018-11-28,10217.78,276.87,571.36,824.7654,1213.25
2018-11-29,10215.2,276.46,571.54,851.3717,1226.25
2018-11-30,10319.43,280.71,576.42,847.7087,1217.55
2018-12-03,10391.14,283.19,575.92,853.5909,1230.3
2018-12-04,10223.02,283.61,566.51,872.4418,1240.3
2018-12-06,10488.53,283.32,565.95,838.3484,1242.55
2018-12-07,10358.86,284.46,558.64,843.4687,1243.3
2018-12-10,10284.35,285.32,558.74,817.5334,1245.35
2018-12-11,10286.1,286.17,563.47,818.6154,1245.3
2018-12-12,10078.04,284.51,562.56,818.979,1245.75
2018-12-13,10138.81,287.02,566.43,827.6094,1242.75
2018-12-14,10128.59,286.28,555.59,823.9815,1235.35
2018-12-17,9744.31,276.93,542.9,807.7186,1241.65
2018-12-18,9834.81,275.15,536.55,784.9086,1246.3
2018-12-19,9714.66,274.55,530.92,793.0308,1255
2018-12-20,9583.02,275.3,521.66,775.3451,1259.75
2018-12-21,9471.94,273.36,515.96,757.9011,1258.15
2018-12-24,9089.86,261.7,500.59,738.3631,1258.15
2018-12-26,9393.76,265.79,514.82,723.4689,1258.15
2018-12-27,9402.57,268.11,520.08,768.8944,1268
2018-12-28,9428.26,268.09,519.79,770.7513,1279
2018-12-31,9455.89,268.61,521.88,773.0585,1279
2019-01-02,9214.87,263.86,519.68,781.5049,1282.9
2019-01-03,9267.53,264.07,515.9,788.7495,1290.45
2019-01-04,9378.5,267.99,526.98,771.5414,1279.9
2019-01-07,9467.06,266.08,525.52,798.5231,1292.2
2019-01-08,9688.52,269.43,530.59,817.354,1286.45
2019-01-09,9674.24,267.67,525.46,826.6893,1288.6
2019-01-10,9816.89,271.44,528.66,830.5328,1291.9
2019-01-11,9839.79,270.25,530.26,828.59,1288.95
2019-01-14,9801.76,264.22,527.67,828.3446,1292.75
2019-01-15,9904.94,267.57,532.71,822.699,1294.4
2019-01-16,9974.52,268.3,529.85,832.0301,1292.3
2019-01-17,10021.8,269.44,531.94,830.722,1290.7
2019-01-18,10049.83,269.76,538.36,836.3481,1284.2
2019-01-22,10018.1,270.15,532.94,847.2122,1282.1
2019-01-23,10018.46,273.07,539.17,832.0053,1279.8
2019-01-24,10037.19,274.39,532.15,833.875,1283.7
2019-01-25,10164.18,270.75,530.87,838.3039,1293.9
2019-01-28,10278.1,269.5,533.33,847.088,1302.15
2019-01-29,10370.17,270.27,534.21,841.0267,1307.55
2019-01-30,10458.57,272.03,538.15,834.1369,1310.7
2019-01-31,10539.83,277.67,547.94,852.1611,1323.25
2019-02-01,10467.66,276.84,546.48,861.4473,1318.7
2019-02-04,10561.73,277.42,549.8,846.1648,1312.15
2019-02-05,10612.31,277.75,549.7,851.5496,1314.2
2019-02-06,10557.09,277.47,550.05,859.7015,1312.4
2019-02-07,10660.74,281,549.64,855.28,1310
2019-02-08,10664.32,282.38,552.62,847.8058,1314.85
2019-02-11,10694.98,282.14,553.8,843.5143,1306.4
2019-02-12,10602.84,282.63,558.65,845.0375,1310
2019-02-13,10661.37,281.77,560.05,859.0641,1312.8
2019-02-14,10696.9,280.89,553.24,864.3728,1311.45
2019-02-15,10753.57,281.68,558.54,860.5701,1316.55
2019-02-19,10770.6,283.2,561.32,865.0731,1334.15
2019-02-20,10690.71,284.46,560.9,869.1685,1343.75
2019-02-21,10698.1,286.59,562.47,870.3557,1331.25
2019-02-22,10769.15,288.33,560.87,868.6071,1329.05
2019-02-25,10692.22,286.47,558,873.6672,1331.05
2019-02-26,10664.44,286.04,558.24,870.9775,1325.05
2019-02-27,10609.25,286.36,557.75,872.2806,1322.85
2019-02-28,10630.59,287.53,559.56,871.934,1319.15
2019-03-01,10576.27,288.07,558.61,867.03,1311.95
2019-03-04,10620.1,288.68,557.96,874.9702,1285.4
2019-03-05,10657.79,288.19,557.73,873.5606,1283.8
2019-03-06,10606.08,288.29,557.19,875.3281,1285.85
2019-03-07,10584.12,289.04,554.07,870.4202,1285.3
2019-03-08,10592.8,290.08,554.75,858.4592,1296.75
2019-03-11,10733.61,292.2,562.12,852.8169,1292.75
2019-03-12,10793.49,294,561.99,865.855,1297.05
2019-03-13,10833.67,294.43,565.93,867.8593,1306.95
2019-03-14,10862.52,294.03,564.34,871.2105,1295.55
2019-03-15,10797.47,295.41,567.16,868.5033,1303.5
2019-03-18,10723.48,294.2,568.68,874.6672,1305.6
2019-03-19,10677.11,290.73,567.99,883.851,1307.7
2019-03-20,10715.04,291.56,565.82,888.2612,1303.7
2019-03-21,10909.33,294.63,572.56,891.5723,1309.6
2019-03-22,10847.58,296.66,571.22,903.3781,1311.3
2019-03-25,10845.86,297.01,571.15,884.8417,1319.55
2019-03-26,10957.32,299.08,576.02,889.7939,1316.3
2019-03-27,10918.08,297.08,573.72,893.7146,1309.7
2019-03-28,11020.68,293.38,576.14,891.4163,1295.15
2019-03-29,10971.13,295.15,580.11,896.5837,1295.4
2019-04-01,10990.81,293.05,578.9,901.2028,1293.5
2019-04-02,11065.07,293.37,574.01,911.7748,1290.3
2019-04-03,11056.93,292.92,570.42,911.5427,1290.45
2019-04-04,11038.47,291.77,572.51,917.9919,1283.15
2019-04-05,11098.18,294.7,574.07,924.4875,1288.45
2019-04-08,11025.52,292.56,576.53,930.2889,1300
2019-04-09,10957.89,293.33,575.66,933.9143,1303
2019-04-10,11074.23,292.22,577.51,925.4658,1305.45
2019-04-11,11061.19,293.83,578.16,929.9766,1298.8
2019-04-12,11123.32,295.3,579.79,931.126,1294.3
2019-04-15,11063.77,295.31,583.78,936.2396,1285.65
2019-04-16,10795.22,291.21,583.44,938.1584,1276.35
2019-04-17,10687.42,290.59,585.56,942.6445,1275.85
2019-04-18,10793.43,290.64,585.35,944.4744,1275.7
2019-04-22,10645.11,290.31,585.13,943.9739,1275.7
2019-04-23,10789.74,291.39,584.46,941.9344,1269.5
2019-04-24,10896.52,292.98,584.96,953.4045,1271.65
2019-04-25,10898.26,294.25,580.6,953.133,1280.8
2019-04-26,10968.95,294.72,585.93,948.5968,1284.2
2019-04-29,10850.44,292.85,586.44,957.3907,1279.5
2019-04-30,10951,297.75,593.64,954.0602,1282.3
2019-05-01,10995.63,294.58,586.68,952.1447,1283.8
2019-05-02,11019.3,293.75,586.12,941.3723,1270.95
2019-05-03,11120.38,295.65,590.44,941.1263,1278.55
2019-05-06,11084.99,293.76,589.48,954.284,1278.55
2019-05-07,10887.96,292.84,583.58,948.2101,1281.2
2019-05-08,10866.38,288.8,582.69,934.3905,1285.2
2019-05-09,10914.35,288.54,581.44,933.7714,1286.1
2019-05-10,11027.62,293.54,588.24,929.7848,1287.1
2019-05-13,11017.47,296.79,583.37,930.2021,1295.6
2019-05-14,11055.32,294.22,585.54,902.7904,1298.4
2019-05-15,11124.11,293.82,590.2,910.6714,1299.1
2019-05-16,11186.89,295.53,594.62,917.7783,1291.7
2019-05-17,11174.72,296.96,593.5,926.9937,1280.8
2019-05-20,11028.1,297.46,592.18,919.5553,1276.85
2019-05-21,11139.95,297.64,590.35,913.1686,1271.15
2019-05-22,11153.68,300.07,593.6,918.3741,1273.8
2019-05-23,11172.99,302.53,593.21,910.0981,1283.65
2019-05-24,11203.61,301.9,590.84,897.9248,1282.5
2019-05-28,11079.14,297.03,580.27,899.1685,1278.3
2019-05-29,10922.61,293.05,576.17,894.7742,1281.65
2019-05-30,10944.94,292.65,578.06,886.8569,1280.95
2019-05-31,10994.09,293.95,569.93,891.3416,1295.55
2019-06-03,11011.91,296.99,577.48,878.5389,1317.1
2019-06-04,10954.12,297.11,581.98,868.2071,1324.25
2019-06-05,11201.6,303.47,588.49,891.0811,1335.05
2019-06-06,11212.89,304.8,593.26,894.9681,1335.5
2019-06-07,11247.11,302.45,599.31,899.4029,1340.65
2019-06-10,11217.27,300.64,599.32,913.6,1328.6
2019-06-11,11232.58,298.56,601.76,923.2283,1324.3
2019-06-12,11254.87,302.54,602.01,926.3152,1332.35
2019-06-13,11328.15,303,602.65,925.3226,1335.9
2019-06-14,11325.38,306.01,602.85,933.625,1351.25
2019-06-17,11447.84,304.98,601.58,935.8882,1341.3
2019-06-18,11399.55,304.03,598.13,936.8332,1341.35
2019-06-19,11468.9,306.49,600.58,943.8369,1344.05
2019-06-20,11518.05,308.15,605.44,946.0938,1379.5
2019-06-21,11370.83,309.59,603.48,952.2905,1397.15
2019-06-24,11301.21,309.64,605.09,948.8367,1405.7
2019-06-25,11172.93,307.71,604.77,943.9797,1431.4
2019-06-26,10950.29,301.09,596.4,933.8529,1403.95
2019-06-27,11079.28,301.47,596.93,937.7034,1402.5
2019-06-28,11150.1,303.04,597.34,943.2422,1409
2019-07-01,11130.73,302.09,600.1,945.5783,1390.1
2019-07-02,11325.89,305.84,605.19,953.8373,1391.05
2019-07-03,11468.78,308.42,613.4,956.8829,1413.5
2019-07-05,11425.76,307.9,610.37,964.02,1388.65
2019-07-08,11482.78,308.25,611.41,965.1333,1400.1
2019-07-09,11538.3,308.44,607.84,966.9199,1391.55
2019-07-10,11605.49,309.42,612.31,970.0942,1408.3
2019-07-11,11460.02,309.53,613.83,973.8611,1413.75
2019-07-12,11430.79,307.55,615.88,975.4554,1407.6
2019-07-15,11423.53,308.69,617.13,985.8344,1412.4
2019-07-16,11411.38,306.93,617.2,989.1725,1409.85
2019-07-17,11378.07,308.26,616.39,987.4047,1410.35
2019-07-18,11400.53,310.7,621.45,978.5143,1417.45
